"tag","class","text_preview","href"
"div","card-body px-3 pb-0 pt-0","17866                                                    
                                          ",""
"h6","card-category text-gray","17866                                                    
                                          ",""
"span","pull-left articulo_field","17866",""
"span","pull-right","En stock",""
"h4","card-title mb-1 h-40*","Cooler Trust Cyclone Stand Notebook X",""
"a","","Cooler Trust Cyclone Stand Notebook X",""
"div","card-description lh-20 ","",""
"img","","",""
"div","card-footer justify-content-between p-0","6 cuotas sin interés sobre el precio de lista$34.323$34.323$27.458Precio especial",""
"div","price","6 cuotas sin interés sobre el precio de lista$34.323$34.323$27.458Precio especial",""
"h6","mb-0 ft solo_web show  tachado_0","$34.323",""
"h4","mt-0 pecio_final ft","$27.458Precio especial",""
"span","filtros_cucarda","invid",""
"span","pull-left","",""
"button","btn btn-success btn-just-icon btn-link addFavoritos","",""
"div","view overlay px-20 imagen","",""
"a","","",""
"img","img-fluid p-4 mh-100","",""
"span","pull-right","En stock",""
"h4","card-title mb-1 h-40*","MicroSD HIKSEMI 128Gb NEO C/Adap (6102)",""
"a","","MicroSD HIKSEMI 128Gb NEO C/Adap (6102)",""
"div","card-description lh-20 ","",""
"img","","",""
"div","card-footer justify-content-between p-0","6 cuotas sin interés sobre el precio de lista$34.756$34.756$27.805Precio especial",""
"div","price","6 cuotas sin interés sobre el precio de lista$34.756$34.756$27.805Precio especial",""
"h6","mb-0 ft solo_web show  tachado_0","$34.756",""
"h4","mt-0 pecio_final ft","$27.805Precio especial",""
"div","col-md-3 listado- pull-left prod-cat cat-121284 marca_2488 ","invid                                                                        
                      ",""
"div","card card-ecommerce mt-0 ta-c **","invid                                                                        
                      ",""
"span","filtros_cucarda","invid",""
"span","pull-left","",""
"button","btn btn-success btn-just-icon btn-link addFavoritos","",""
"div","view overlay px-20 imagen","",""
"a","","",""
"img","img-fluid p-4 mh-100","",""
"div","card-body px-3 pb-0 pt-0","KL-PS3-550W                                                    
                                    ",""
"h6","card-category text-gray","KL-PS3-550W                                                    
                                    ",""
"span","pull-left articulo_field","KL-PS3-550W",""
"span","pull-right","En stock",""
"h4","card-title mb-1 h-40*","Fuente Kelyx 550W PS3 - C/Cooler 8cm Y Cable (5629)",""
"a","","Fuente Kelyx 550W PS3 - C/Cooler 8cm Y Cable (5629)",""
"div","card-description lh-20 ","",""
"img","","",""
"div","card-footer justify-content-between p-0","6 cuotas sin interés sobre el precio de lista$36.218$36.218$28.974Precio especial",""
"div","price","6 cuotas sin interés sobre el precio de lista$36.218$36.218$28.974Precio especial",""
"h6","mb-0 ft solo_web show  tachado_0","$36.218",""
"h4","mt-0 pecio_final ft","$28.974Precio especial",""
"div","col-md-3 listado- pull-left prod-cat cat-121289 marca_0 ","elit                                                                        
                       ",""
"div","card card-ecommerce mt-0 ta-c **","elit                                                                        
                       ",""
"span","filtros_cucarda","elit",""
"span","pull-left","",""
"button","btn btn-success btn-just-icon btn-link addFavoritos","",""
"div","view overlay px-20 imagen","",""
"a","","",""
"img","img-fluid p-4 mh-100","",""
"div","card-body px-3 pb-0 pt-0","MFX-B2DN-25NP2-R2                                                    
                              ",""
"h6","card-category text-gray","MFX-B2DN-25NP2-R2                                                    
                              ",""
"span","pull-left articulo_field","MFX-B2DN-25NP2-R2",""
"span","pull-right","En stock",""
"h4","card-title mb-1 h-40*","Fan Cooler Master Sickleflow Edge 120 Argb Black",""
"a","","Fan Cooler Master Sickleflow Edge 120 Argb Black",""
"div","card-description lh-20 ","",""
"img","","",""
"div","card-footer justify-content-between p-0","6 cuotas sin interés sobre el precio de lista$37.093$37.093$29.674Precio especial",""
"div","price","6 cuotas sin interés sobre el precio de lista$37.093$37.093$29.674Precio especial",""
"h6","mb-0 ft solo_web show  tachado_0","$37.093",""
"h4","mt-0 pecio_final ft","$29.674Precio especial",""
"div","col-md-3 listado- pull-left prod-cat cat-121289 marca_ ","nb                                                                        
                         ",""
"div","card card-ecommerce mt-0 ta-c **","nb                                                                        
                         ",""
"span","filtros_cucarda","nb",""
"span","pull-left","",""
"button","btn btn-success btn-just-icon btn-link addFavoritos","",""
"div","view overlay px-20 imagen","",""
"a","","",""
"img","img-fluid p-4 mh-100","",""
"div","card-body px-3 pb-0 pt-0","20104                                                    
                                          ",""
"h6","card-category text-gray","20104                                                    
                                          ",""
"span","pull-left articulo_field","20104",""
"span","pull-right","En stock",""
"h4","card-title mb-1 h-40*","Base Cooler Trust Azul Stand Notebook",""
"a","","Base Cooler Trust Azul Stand Notebook",""
"div","card-description lh-20 ","",""
"img","","",""
"div","card-footer justify-content-between p-0","6 cuotas sin interés sobre el precio de lista$37.947$37.947$30.358Precio especial",""
"div","price","6 cuotas sin interés sobre el precio de lista$37.947$37.947$30.358Precio especial",""
"h6","mb-0 ft solo_web show  tachado_0","$37.947",""
"h4","mt-0 pecio_final ft","$30.358Precio especial",""
"div","col-md-3 listado- pull-left prod-cat cat-121284 marca_2410 ","elit                                                                        
                       ",""
"div","card card-ecommerce mt-0 ta-c **","elit                                                                        
                       ",""
"span","filtros_cucarda","elit",""
"span","pull-left","",""
"button","btn btn-success btn-just-icon btn-link addFavoritos","",""
"div","view overlay px-20 imagen","",""
"a","","",""
"img","img-fluid p-4 mh-100","",""
"div","card-body px-3 pb-0 pt-0","KC-DAA-600                                                    
                                     ",""
"h6","card-category text-gray","KC-DAA-600                                                    
                                     ",""
"span","pull-left articulo_field","KC-DAA-600",""
"span","pull-right","En stock",""
"h4","card-title mb-1 h-40*","Fuente Cromax Kc-dda-600 600w Standard Atx Fijo",""
"a","","Fuente Cromax Kc-dda-600 600w Standard Atx Fijo",""
"div","card-description lh-20 ","",""
"img","","",""
"div","card-footer justify-content-between p-0","6 cuotas sin interés sobre el precio de lista$38.151$38.151$30.521Precio especial",""
"div","price","6 cuotas sin interés sobre el precio de lista$38.151$38.151$30.521Precio especial",""
"h6","mb-0 ft solo_web show  tachado_0","$38.151",""
"h4","mt-0 pecio_final ft","$30.521Precio especial",""
"div","col-md-3 listado- pull-left prod-cat cat-121289 marca_0 ","elit                                                                        
                       ",""
"div","card card-ecommerce mt-0 ta-c **","elit                                                                        
                       ",""
"span","filtros_cucarda","elit",""
"span","pull-left","",""
"button","btn btn-success btn-just-icon btn-link addFavoritos","",""
"div","view overlay px-20 imagen","",""
"a","","",""
"img","img-fluid p-4 mh-100","",""
"div","card-body px-3 pb-0 pt-0","MFX-B2DW-25NP2-R2                                                    
                              ",""
"h6","card-category text-gray","MFX-B2DW-25NP2-R2                                                    
                              ",""
"span","pull-left articulo_field","MFX-B2DW-25NP2-R2",""
"span","pull-right","En stock",""
"h4","card-title mb-1 h-40*","Fan Cooler Master Sickleflow Edge 120 Argb White",""
"a","","Fan Cooler Master Sickleflow Edge 120 Argb White",""
"div","card-description lh-20 ","",""
"img","","",""
"div","card-footer justify-content-between p-0","6 cuotas sin interés sobre el precio de lista$38.209$38.209$30.567Precio especial",""
"div","price","6 cuotas sin interés sobre el precio de lista$38.209$38.209$30.567Precio especial",""
"h6","mb-0 ft solo_web show  tachado_0","$38.209",""
"h4","mt-0 pecio_final ft","$30.567Precio especial",""
"div","col-md-3 listado- pull-left prod-cat cat-121284 marca_2488 ","invid                                                                        
                      ",""
"div","card card-ecommerce mt-0 ta-c **","invid                                                                        
                      ",""
"span","filtros_cucarda","invid",""
"span","pull-left","",""
"button","btn btn-success btn-just-icon btn-link addFavoritos","",""
"div","view overlay px-20 imagen","",""
"a","","",""
"img","img-fluid p-4 mh-100","",""
"div","card-body px-3 pb-0 pt-0","KL-ATX550                                                    
                                      ",""
"h6","card-category text-gray","KL-ATX550                                                    
                                      ",""
"span","pull-left articulo_field","KL-ATX550",""
"span","pull-right","En stock",""
"h4","card-title mb-1 h-40*","Fuente Kelyx 550W ATX - C/Cooler 12cm Y Cable (1970)",""
"a","","Fuente Kelyx 550W ATX - C/Cooler 12cm Y Cable (1970)",""
"div","card-description lh-20 ","",""
"img","","",""
"div","card-footer justify-content-between p-0","6 cuotas sin interés sobre el precio de lista$39.447$39.447$31.558Precio especial",""
"div","price","6 cuotas sin interés sobre el precio de lista$39.447$39.447$31.558Precio especial",""
"h6","mb-0 ft solo_web show  tachado_0","$39.447",""
"h4","mt-0 pecio_final ft","$31.558Precio especial",""
"div","col-md-3 listado- pull-left prod-cat cat-121283 marca_ ","nb                                                                        
                         ",""
"div","card card-ecommerce mt-0 ta-c **","nb                                                                        
                         ",""
"span","filtros_cucarda","nb",""
"span","pull-left","",""
"button","btn btn-success btn-just-icon btn-link addFavoritos","",""
"div","view overlay px-20 imagen","",""
"a","","",""
"img","img-fluid p-4 mh-100","",""
"div","card-body px-3 pb-0 pt-0","ARX 200G SKOLL                                                    
                                 ",""
"h6","card-category text-gray","ARX 200G SKOLL                                                    
                                 ",""
"span","pull-left articulo_field","ARX 200G SKOLL",""
"span","pull-right","En stock",""
"h4","card-title mb-1 h-40*","Gabinete Gamer Aureox Skoll Arx 200g",""
"a","","Gabinete Gamer Aureox Skoll Arx 200g",""
"div","card-description lh-20 ","",""
"img","","",""
"div","card-footer justify-content-between p-0","6 cuotas sin interés sobre el precio de lista$39.986$39.986$31.989Precio especial",""
"div","price","6 cuotas sin interés sobre el precio de lista$39.986$39.986$31.989Precio especial",""
"h6","mb-0 ft solo_web show  tachado_0","$39.986",""
"h4","mt-0 pecio_final ft","$31.989Precio especial",""
"div","col-md-3 listado- pull-left prod-cat cat-121289 marca_0 ","elit                                                                        
                       ",""
"div","card card-ecommerce mt-0 ta-c **","elit                                                                        
                       ",""
"span","filtros_cucarda","elit",""
"span","pull-left","",""
"button","btn btn-success btn-just-icon btn-link addFavoritos","",""
"div","view overlay px-20 imagen","",""
"a","","",""
"img","img-fluid p-4 mh-100","",""
"div","card-body px-3 pb-0 pt-0","RR-S4NA-17PA-R1                                                    
                                ",""
"h6","card-category text-gray","RR-S4NA-17PA-R1                                                    
                                ",""
"span","pull-left articulo_field","RR-S4NA-17PA-R1",""
"span","pull-right","En stock",""
"h4","card-title mb-1 h-40*","Air Cooler Cooler Master Hyper 212 Spectrum V3",""
